"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.experiment_url","Answer.surveycode","Approve","Reject"
"3XEDXEGFX4STQJUI5ATZV2CV0QUK0X","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:04 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:04 PST 2021","","","3U088ZLJVMXN83MTKQH47X2EL3V0WV","ALTMSSCYKZS8Z","Submitted","Tue Nov 23 10:41:26 PST 2021","Tue Nov 23 10:50:43 PST 2021","Fri Nov 26 10:50:43 PST 2021","","","","557","100% (1/1)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#1","940410"
"37NXA7GVSUAK3QDGT7TPVVF0JMCLVT","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:04 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:04 PST 2021","","","30ZX6P7VFAZ8YTP8SE231V1LG54J21","A2APG8MSLJ6G2K","Submitted","Tue Nov 23 10:28:09 PST 2021","Tue Nov 23 10:42:51 PST 2021","Fri Nov 26 10:42:51 PST 2021","","","","882","100% (5/5)","100% (1/1)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#1","850447"
"368IUKXGA6CPFLDDKREO0K8L73M6PL","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:04 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:04 PST 2021","","","3YWRV122CU3SYO2RKUFIIONZJM7U8Q","A2HAP8SUY3WYKR","Submitted","Tue Nov 23 15:05:23 PST 2021","Tue Nov 23 15:14:22 PST 2021","Fri Nov 26 15:14:22 PST 2021","","","","539","100% (2/2)","100% (2/2)","100% (2/2)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#1","587621"
"3RTFSSG7T9AXIFDLJHYLHXYEQVELW3","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","3B2X28YI3YJQYBAXRO1PTKZKO5XB6P","AJACXA5FC5BYZ","Submitted","Tue Nov 23 10:28:09 PST 2021","Tue Nov 23 10:38:00 PST 2021","Fri Nov 26 10:38:00 PST 2021","","","","591","0% (0/0)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#2","901232"
"3EKZL9T8Y9QMILOQB5JMDBY4HYNHCJ","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","36ZN444YTT2QAPU7XUF0W7PO4VJIO2","A351T7YA1YGHCE","Submitted","Tue Nov 23 11:25:26 PST 2021","Tue Nov 23 11:33:25 PST 2021","Fri Nov 26 11:33:25 PST 2021","","","","479","100% (1/1)","100% (1/1)","100% (1/1)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#2","722005"
"3W0XM68YZQZTX8F01TXZ97V55I0K10","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","3DUZQ9U6SOSAUN603IVSV1PJ9MIVS9","A2OMWN6V6REKQG","Submitted","Tue Nov 23 11:28:24 PST 2021","Tue Nov 23 11:39:47 PST 2021","Fri Nov 26 11:39:47 PST 2021","","","","683","0% (0/0)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#2","284185"
"3D3B8GE893VCX4FBIYH0KUZNX4U9PZ","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","3U84XHCDIEH81M9ZEEODI4M9JI8Z4V","A1V1JNPU0KOA3X","Submitted","Tue Nov 23 13:07:55 PST 2021","Tue Nov 23 13:30:36 PST 2021","Fri Nov 26 13:30:36 PST 2021","","","","1361","100% (7/7)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#2","206132"
"3ROUCZ907GYXJR7G5NN3SKPMIYKOOB","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","33PPUNGG3A9F2SBXPQKQQXXJBV3RZF","A1561P9VVA3C1C","Submitted","Tue Nov 23 11:13:01 PST 2021","Tue Nov 23 11:22:44 PST 2021","Fri Nov 26 11:22:44 PST 2021","","","","583","100% (4/4)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#2","788117"
"335HHSX8CE9WNDU4B1EXXHGM2YZHDJ","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","3OONKJ5DKENGNHG1RKNJAKLB955OB5","A3EQI69NW61G36","Submitted","Tue Nov 23 12:05:37 PST 2021","Tue Nov 23 12:27:29 PST 2021","Fri Nov 26 12:27:29 PST 2021","","","","1312","0% (0/0)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#2","807617"
"3XBXDSS889NC7FIBTMU7JGCLZXKLXW","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","31Q0U3WYDRJ8PD6A81DSTMM7X4A17F","A26M997VYVK0E6","Submitted","Tue Nov 23 13:07:14 PST 2021","Tue Nov 23 13:28:25 PST 2021","Fri Nov 26 13:28:25 PST 2021","","","","1271","100% (5/5)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#3","680309"
"3OND0WXMHXJ1FJ847WPH3ZY72A0HEC","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","3K772S5NPAF4236YXYUJRJUV0GQHEW","AK1Q45RF8A87Z","Submitted","Tue Nov 23 10:36:05 PST 2021","Tue Nov 23 10:47:11 PST 2021","Fri Nov 26 10:47:11 PST 2021","","","","666","100% (1/1)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#3","522573"
"3JHB4BPSFLDXXGGQIBWPKZPX20G9QQ","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","3E7TUJ2EGEQ6VRAF3RV78KEMHRT9DH","A1BM57TUNAQIXM","Submitted","Tue Nov 23 11:51:16 PST 2021","Tue Nov 23 12:26:02 PST 2021","Fri Nov 26 12:26:02 PST 2021","","","","2086","100% (4/4)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#3","475461"
"3CMIQF80GOUAFXESK4TD0PYVCZ86QC","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","3TOK3KHVJVMTL5DBE3B35IZFQFO7OC","A2JTSH1VPJQ8FR","Submitted","Tue Nov 23 12:42:03 PST 2021","Tue Nov 23 13:02:46 PST 2021","Fri Nov 26 13:02:46 PST 2021","","","","1243","0% (0/0)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#3","695407"
"3QMELQS6Y6FARYTSXJID5F808LA6RD","33GOZHXTK7Y21XVZ6TR39BJ1HHWFS4","Cognitive Psychology Survey of Natural Scenes Perception and Properties","Help us understand visual perception in natural scenes in this short ~10 minute experiment!","psychology, cognition","$1.25","Tue Nov 23 10:28:05 PST 2021","1","BatchId:4613536;OriginalHitTemplateId:920937340;","3600","259200","Tue Nov 30 10:28:05 PST 2021","","","30IQTZXKAMA2X3RJUVDQ9GGLU7KX08","A1198W1SPF1R4","Submitted","Tue Nov 23 20:33:31 PST 2021","Tue Nov 23 21:05:57 PST 2021","Fri Nov 26 21:05:57 PST 2021","","","","1946","100% (1/1)","0% (0/0)","0% (0/0)","http://18.212.73.137/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#3","170866"
